ProductID,Date,Zip,Units,Revenue,Country
1070,2018-01-18,2128,1,157.447500,Australia
1070,2018-04-02,2565,1,157.447500,Australia
1070,2018-04-25,4581,4,629.790000,Australia
1070,2018-04-26,1189,2,314.895000,Australia
1070,2018-04-26,3981,1,157.447500,Australia
1070,2018-04-30,1189,1,157.447500,Australia
1070,2018-05-14,5010,1,157.447500,Australia
1070,2018-05-27,6646,1,157.447500,Australia
1070,2018-05-30,7212,1,157.447500,Australia
1070,2018-06-07,4423,1,157.447500,Australia
1070,2018-06-20,2155,1,157.447500,Australia
1070,2018-06-27,1128,1,157.447500,Australia
1070,2018-06-27,2455,1,157.447500,Australia
1070,2018-06-27,3194,1,157.447500,Australia
1070,2018-06-27,5139,1,157.447500,Australia
1070,2018-06-28,2132,1,157.447500,Australia
1094,2015-03-16,2455,1,57.697500,Australia
1094,2015-04-17,822,1,57.697500,Australia
1094,2015-04-22,810,1,57.697500,Australia
1094,2015-05-20,6262,1,57.697500,Australia
1094,2015-05-24,3930,1,57.697500,Australia
1094,2015-06-01,7250,1,57.697500,Australia
1094,2015-06-05,3446,1,57.697500,Australia
1094,2015-06-08,2106,1,57.697500,Australia
1094,2015-06-11,3902,1,57.697500,Australia
1094,2015-06-17,3178,1,57.697500,Australia
1094,2015-06-17,4465,1,57.697500,Australia
1094,2015-06-29,1029,1,57.697500,Australia
1094,2015-07-14,3904,1,57.697500,Australia
1094,2015-07-27,2627,1,57.697500,Australia
1094,2015-07-31,4571,1,57.697500,Australia
1094,2015-08-24,5800,1,57.697500,Australia
1094,2015-09-03,2722,1,57.697500,Australia
1094,2015-09-03,3755,1,57.697500,Australia
1094,2015-09-06,5165,1,57.697500,Australia
1094,2015-09-19,6355,1,57.697500,Australia
1094,2015-09-19,7173,1,57.697500,Australia
1094,2015-09-25,3006,1,57.697500,Australia
1094,2015-09-25,4736,1,57.697500,Australia
1094,2015-09-26,3461,1,57.697500,Australia
1094,2015-09-30,7906,1,57.697500,Australia
1094,2015-10-04,2452,1,57.697500,Australia
1094,2015-10-10,4371,1,57.697500,Australia
1094,2015-10-15,3898,1,57.697500,Australia
1094,2015-10-17,2234,1,57.697500,Australia
1094,2015-10-17,3885,1,57.697500,Australia
1094,2015-10-17,4800,1,57.697500,Australia
1094,2015-10-29,2309,1,57.697500,Australia
1094,2015-10-29,6945,1,57.697500,Australia
1094,2015-11-01,3469,1,57.697500,Australia
1094,2015-11-06,2611,1,57.697500,Australia
1094,2015-11-08,6064,1,57.697500,Australia
1094,2015-11-12,2331,1,57.697500,Australia
1094,2015-11-28,4830,1,57.697500,Australia
1094,2015-11-29,6110,1,57.697500,Australia
1094,2015-12-04,3965,1,57.697500,Australia
1094,2015-12-17,1430,1,57.697500,Australia
1094,2016-01-20,1029,1,57.697500,Australia
1094,2016-02-23,886,1,57.697500,Australia
1094,2016-03-27,2263,1,57.697500,Australia
1094,2016-03-28,4868,1,57.697500,Australia
